ptn_id,nama_ptn,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,rasio,kategori
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341071,PENDIDIKAN EKONOMI,Sarjana,59.0,331.0,5.6,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311023,HUBUNGAN INTERNASIONAL,Sarjana,37.0,203.0,5.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341041,PENDIDIKAN KHUSUS,Sarjana,55.0,302.0,5.5,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341042,TEKNOLOGI PENDIDIKAN,Sarjana,53.0,287.0,5.4,Sedang
336,UIN SUNAN GUNUNG DJATI,13361014,ILMU HUKUM,Sarjana,91.0,487.0,5.4,Sedang
333,UNIVERSITAS PADJADJARAN,13331004,FISIKA,Sarjana,45.0,233.0,5.2,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341012,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,31.0,162.0,5.2,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341031,PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA,Sarjana,38.0,194.0,5.1,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341004,PENDIDIKAN KIMIA,Sarjana,46.0,236.0,5.1,Sedang
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341005,PENDIDIKAN ILMU KOMPUTER,Sarjana,75.0,386.0,5.1,Sedang
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311007,AGRIBISNIS,Sarjana,60.0,295.0,4.9,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311010,TEKNIK KIMIA,Sarjana,30.0,146.0,4.9,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341099,MUSIK,Sarjana,35.0,169.0,4.8,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341007,FISIKA,Sarjana,32.0,153.0,4.8,Longgar
333,UNIVERSITAS PADJADJARAN,13331030,PERIKANAN PSDKU PANGANDARAN,Sarjana,30.0,144.0,4.8,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311021,ILMU PEMERINTAHAN,Sarjana,70.0,314.0,4.5,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341060,PENDIDIKAN SENI MUSIK,Sarjana,48.0,214.0,4.5,Longgar
336,UIN SUNAN GUNUNG DJATI,13361018,ILMU KOM. KONST. JURNALISTIK,Sarjana,72.0,324.0,4.5,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341046,PENDIDIKAN GEOGRAFI,Sarjana,64.0,279.0,4.4,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311001,AGROTEKNOLOGI,Sarjana,81.0,338.0,4.2,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311017,PENDIDIKAN MASYARAKAT,Sarjana,42.0,178.0,4.2,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341011,PENDIDIKAN TEKNIK ARSITEKTUR,Sarjana,51.0,210.0,4.1,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311014,ILMU HUKUM,Sarjana,126.0,516.0,4.1,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341086,PGPAUD KAMPUS BUMI SILIWANGI,Sarjana,59.0,228.0,3.9,Longgar
335,ISBI BANDUNG,13352007,TARI SUNDA,Sarjana Terapan,18.0,70.0,3.9,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341033,LOGISTIK KELAUTAN - KAMPUS SERANG,Sarjana,60.0,233.0,3.9,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311020,PEND. BAHASA DAN SASTRA INDONESIA,Sarjana,70.0,266.0,3.8,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341023,PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA,Sarjana,52.0,195.0,3.8,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341057,PENDIDIKAN BAHASA PERANCIS,Sarjana,52.0,194.0,3.7,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311018,PEND. BAHASA INGGRIS,Sarjana,71.0,262.0,3.7,Longgar
335,ISBI BANDUNG,13351004,SENI MURNI,Sarjana,24.0,89.0,3.7,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341084,PGSD KAMPUS SERANG,Sarjana,120.0,444.0,3.7,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341002,PENDIDIKAN FISIKA,Sarjana,30.0,107.0,3.6,Longgar
336,UIN SUNAN GUNUNG DJATI,13361019,BAHASA DAN SASTRA  INGGRIS,Sarjana,108.0,391.0,3.6,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341058,PENDIDIKAN SENI RUPA DAN KERAJINAN,Sarjana,57.0,207.0,3.6,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341013,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,51.0,181.0,3.5,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341028,SISTEM TELEKOMUNIKASI (KAMPUS UPI PURWAKARTA),Sarjana,67.0,226.0,3.4,Longgar
336,UIN SUNAN GUNUNG DJATI,13361003,BIOLOGI,Sarjana,43.0,148.0,3.4,Longgar
336,UIN SUNAN GUNUNG DJATI,13361005,KIMIA,Sarjana,36.0,118.0,3.3,Longgar
335,ISBI BANDUNG,13351005,ANTROPOLOGI BUDAYA,Sarjana,50.0,163.0,3.3,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341077,PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,Sarjana,62.0,195.0,3.1,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341024,PENDIDIKAN TEKNIK OTOMOTIF,Sarjana,56.0,176.0,3.1,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311029,FISIKA,Sarjana,20.0,62.0,3.1,Longgar
336,UIN SUNAN GUNUNG DJATI,13361012,SOSIOLOGI,Sarjana,80.0,244.0,3.0,Longgar
336,UIN SUNAN GUNUNG DJATI,13361002,MATEMATIKA,Sarjana,36.0,107.0,3.0,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341090,PGPAUD KAMPUS TASIKMALAYA,Sarjana,57.0,169.0,3.0,Longgar
335,ISBI BANDUNG,13351001,TARI,Sarjana,40.0,116.0,2.9,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341079,PGPAUD KAMPUS CIBIRU,Sarjana,85.0,249.0,2.9,Longgar
336,UIN SUNAN GUNUNG DJATI,13361041,ILMU POLITIK,Sarjana,48.0,128.0,2.7,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341059,PENDIDIKAN SENI TARI,Sarjana,68.0,183.0,2.7,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341101,DESAIN PRODUK INDUSTRI - KAMPUS UPI DI TASIKMALAYA,Sarjana,36.0,88.0,2.4,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311006,PEND. MATEMATIKA,Sarjana,72.0,149.0,2.1,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311011,ILMU KEOLAHRAGAAN,Sarjana,40.0,84.0,2.1,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311019,"PEND. JASMANI, KESEHATAN DAN REKREASI",Sarjana,70.0,140.0,2.0,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341021,PENDIDIKAN KELAUTAN DAN PERIKANAN KAMPUS SERANG,Sarjana,50.0,95.0,1.9,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341025,SISTEM INFORMASI KELAUTAN KAMPUS SERANG,Sarjana,58.0,112.0,1.9,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341081,PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,Sarjana,84.0,156.0,1.9,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341091,PGPAUD KAMPUS PURWAKARTA,Sarjana,70.0,120.0,1.7,Longgar
336,UIN SUNAN GUNUNG DJATI,13361004,FISIKA,Sarjana,28.0,46.0,1.6,Longgar
335,ISBI BANDUNG,13351002,KARAWITAN,Sarjana,40.0,65.0,1.6,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,13341088,PGPAUD KAMPUS SERANG,Sarjana,50.0,77.0,1.5,Longgar
335,ISBI BANDUNG,13351011,KRIYA,Sarjana,12.0,16.0,1.3,Longgar
335,ISBI BANDUNG,13352006,ANGKLUNG DAN MUSIK BAMBU,Sarjana Terapan,23.0,28.0,1.2,Longgar
335,ISBI BANDUNG,13351003,TEATER,Sarjana,32.0,36.0,1.1,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,1,13311001,AGROTEKNOLOGI,,81.0,,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311030,KIMIA,Sarjana,20.0,,,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311031,ARSITEKTUR,Sarjana,20.0,,,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311032,STATISTIKA,Sarjana,20.0,,,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311033,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,24.0,,,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311034,KEBIDANAN,Sarjana,24.0,,,Longgar
331,UNIVERSITAS SINGAPERBANGSA KARAWANG,13311035,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,72.0,,,Longgar
332,INSTITUT TEKNOLOGI BANDUNG,1,13321001,FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN (FITB),,130.0,,Longgar
332,INSTITUT TEKNOLOGI BANDUNG,13321036,ARSITEKTUR,Sarjana,28.0,,,Longgar
332,INSTITUT TEKNOLOGI BANDUNG,13321037,PERENCANAAN WILAYAH DAN KOTA,Sarjana,35.0,,,Longgar
332,INSTITUT TEKNOLOGI BANDUNG,13321038,PERENCANAAN WILAYAH DAN KOTA - KAMPUS CIREBON,Sarjana,30.0,,,Longgar
333,UNIVERSITAS PADJADJARAN,1,13331001,PENDIDIKAN DOKTER,,100.0,,Longgar
333,UNIVERSITAS PADJADJARAN,13331081,REKAYASA KOSMETIK,Sarjana,18.0,,,Longgar
334,UNIVERSITAS PENDIDIKAN INDONESIA,1,13341001,PENDIDIKAN MATEMATIKA,,44.0,,Longgar
335,ISBI BANDUNG,1,13351001,TARI,,40.0,,Longgar
336,UIN SUNAN GUNUNG DJATI,1,13361002,MATEMATIKA,,36.0,,Longgar
336,UIN SUNAN GUNUNG DJATI,13361042,TEKNIK LINGKUNGAN,Sarjana,16.0,,,Longgar
